Fecha;IDEESS;Precio Biodiesel;Precio Bioetanol;Precio Gas Natural Comprimido;Precio Gas Natural Licuado;Precio Gases licuados del petróleo;Precio Gasoleo A;Precio Gasoleo B;Precio Gasoleo Premium;Precio Gasolina 95 E10;Precio Gasolina 95 E5;Precio Gasolina 95 E5 Premium;Precio Gasolina 98 E10;Precio Gasolina 98 E5;% BioEtanol;% Éster metílico
01-07-2022;12758;;;;;;2.049;;;;2.069;;;;0.0;0.0
01-07-2022;15227;;;;;;2.029;;2.049;;2.059;;;;0.0;0.0
01-07-2022;8418;;;;;;2.109;;2.189;;2.109;;;2.249;0.0;0.0
01-07-2022;8019;;;;;;2.139;1.729;;;2.169;;;;0.0;0.0
01-07-2022;12567;;;;;;2.109;1.709;;;2.109;;;;0.0;0.0
01-07-2022;8018;;;;;;2.089;1.729;2.149;;2.099;;;2.219;0.0;0.0
01-07-2022;15092;;;;;;2.109;;;;2.109;;;;0.0;0.0
01-07-2022;5667;;;;;;2.079;;2.169;;2.109;;;2.251;0.0;0.0
01-07-2022;12194;;;;;;2.04;1.6;;;2.06;;;;0.0;0.0
01-07-2022;10058;;;;;;2.08;1.64;;;;;;;0.0;0.0
01-07-2022;6918;;;;;;2.099;;;;2.168;;;;0.0;0.0
01-07-2022;11744;;;;;;2.085;1.529;;;;;;;0.0;0.0
01-07-2022;13932;;;;;;2.109;;2.209;;2.139;;;2.269;0.0;0.0
01-07-2022;5695;;;;;;2.155;;2.231;;2.144;;;2.286;0.0;0.0
01-07-2022;13009;;;;;1.09;2.109;;;;2.139;;;;0.0;0.0
01-07-2022;12956;;;;;;2.109;;;;2.139;;;;0.0;0.0
01-07-2022;6917;;;;;;2.059;;2.139;;2.139;;;2.279;0.0;0.0
01-07-2022;9894;;;;;;2.049;;2.099;;2.099;;;2.169;0.0;0.0
01-07-2022;13722;;;;;;2.109;;2.199;;2.149;;;;0.0;0.0
01-07-2022;6899;;;;;;2.139;1.789;2.199;;2.169;;;2.399;0.0;0.0
01-07-2022;11287;;;;;;2.099;1.759;2.159;;2.129;;;2.219;0.0;0.0
01-07-2022;11689;;;;;;2.119;;2.219;;2.109;;;2.259;0.0;0.0
01-07-2022;13354;;;;;;2.049;;;;2.059;;;;0.0;0.0
01-07-2022;6716;;;;;;2.119;;2.219;;2.109;;;2.269;0.0;0.0
01-07-2022;5676;;;;;;2.099;;2.189;;2.159;;;;0.0;0.0
01-07-2022;8970;;;;;;2.119;1.679;;;2.159;;;;0.0;0.0
01-07-2022;5701;;;;;;2.109;;2.175;;2.149;;;;0.0;0.0
01-07-2022;5672;;;;;;2.107;;2.197;;2.148;;;;0.0;0.0
01-07-2022;12778;;;;;;1.976;1.577;;;;;;;0.0;0.0
01-07-2022;14057;;;;;;2.069;;;;2.099;;;;0.0;0.0
01-07-2022;6563;;;;;;2.089;;2.149;;2.109;;;;0.0;0.0
01-07-2022;9603;;;;;;1.98;1.579;;;;;;;0.0;0.0
01-07-2022;13180;;;;;1.09;2.049;;;;2.059;;;;0.0;0.0
01-07-2022;6882;;;;;;2.099;;2.179;;2.119;;;2.239;0.0;0.0
01-07-2022;5682;;;;;;2.129;;2.219;;2.129;;;2.299;0.0;0.0
01-07-2022;1039;;;;;;2.159;1.779;2.229;;2.169;;;2.239;0.0;0.0
01-07-2022;1048;;;;;;2.119;;2.219;;2.179;;;;0.0;0.0
01-07-2022;1036;;;;;;2.099;;2.159;;2.149;;;;0.0;0.0
01-07-2022;1095;;;;;;2.109;1.75;2.159;;2.149;;;2.299;0.0;0.0
01-07-2022;1080;;;;;;2.099;;2.159;;2.149;;;;0.0;0.0
01-07-2022;11565;2.119;;;;;2.089;;;;2.159;;;2.259;0.0;30.0
01-07-2022;1064;;;;;;2.139;1.599;2.239;;2.179;;;2.299;0.0;0.0
01-07-2022;10896;2.079;;;;1.089;2.139;;;;2.179;;;;0.0;20.0
01-07-2022;14182;;;;;;2.049;;;;2.099;;;;0.0;0.0
01-07-2022;1085;;;;;;2.119;;2.219;;2.179;;;2.319;0.0;0.0
01-07-2022;1049;;;;;;2.109;;2.169;;2.159;;;;0.0;0.0
01-07-2022;1082;;;;;;2.139;;2.219;;2.149;2.249;;;0.0;0.0
01-07-2022;1091;;;;;1.129;2.129;;2.179;;2.179;;;2.339;0.0;0.0
01-07-2022;11849;;;;;;2.12;;;;2.16;;;;0.0;0.0
01-07-2022;1035;;;;;;2.119;;2.199;;2.179;;;2.329;0.0;0.0
01-07-2022;1065;;;;;;2.009;;2.089;;2.059;;;2.199;0.0;0.0
01-07-2022;1066;;;;;;2.109;;2.189;;2.179;;;2.329;0.0;0.0
01-07-2022;15027;;;;;;1.979;;1.999;;2.029;;;;0.0;0.0
01-07-2022;425;;;;;;2.119;;2.215;;2.149;;;2.299;0.0;0.0
01-07-2022;10839;;;;;1.079;2.099;;2.199;;2.179;;;2.329;0.0;0.0
01-07-2022;8231;;;;;;2.119;;2.159;;2.169;;;2.299;0.0;0.0
01-07-2022;1002;;;;;;2.009;;2.089;;2.059;;;2.199;0.0;0.0
01-07-2022;14157;;;;;1.039;2.119;;2.179;;2.189;;;;0.0;0.0
01-07-2022;11539;;;;;1.059;2.139;;2.219;;2.184;2.244;;2.316;0.0;0.0
01-07-2022;418;;;;;1.049;2.059;1.552;2.119;;2.109;;;2.269;0.0;0.0
01-07-2022;1088;;;;;1.069;2.129;;2.209;;2.159;;;2.309;0.0;0.0
01-07-2022;998;1.869;;;;;2.069;1.569;2.129;;2.159;;;2.289;0.0;20.0
01-07-2022;15549;;;;;1.049;2.129;1.552;2.229;;2.159;;;2.269;0.0;0.0
01-07-2022;8504;;;;;;2.009;;;;2.059;;;;0.0;0.0
01-07-2022;1050;;;;;;2.099;;;;2.149;;;;0.0;0.0
01-07-2022;1087;;;;;;2.099;;2.189;;2.139;;;2.281;0.0;0.0
01-07-2022;13606;;;;;;2.039;;2.149;;2.079;;;2.221;0.0;0.0
01-07-2022;1099;;;;;;2.109;;;;2.149;;;2.277;0.0;0.0
01-07-2022;1097;;;;;;2.119;;2.209;;2.139;;;2.281;0.0;0.0
01-07-2022;9768;;;;;;2.119;;2.209;;2.139;;;2.281;0.0;0.0
01-07-2022;1016;;;;;;2.059;1.679;;;2.129;;;2.279;0.0;0.0
01-07-2022;1069;;;;;;2.129;;2.229;;2.179;;;2.339;0.0;0.0
01-07-2022;10722;;;;;;2.132;;;;;;;;0.0;0.0
01-07-2022;12213;;;;;0.969;2.109;;2.189;;2.164;;;2.304;0.0;0.0
01-07-2022;1004;;;;;;2.02;;;;2.15;;;2.29;0.0;0.0
01-07-2022;14154;;;;;;2.059;;2.119;;2.109;;;2.269;0.0;0.0
01-07-2022;424;;;;;1.049;2.029;1.539;2.059;;2.159;;;2.299;0.0;0.0
01-07-2022;1021;;;;;;2.099;;;;;;;;0.0;0.0
01-07-2022;1077;;;;;;2.109;;2.169;;2.189;;;2.309;0.0;0.0
01-07-2022;1071;;;;;1.129;2.139;1.759;2.219;;2.199;;;2.399;0.0;0.0
01-07-2022;1046;;;;;1.099;2.159;;2.249;;2.169;;;2.299;0.0;0.0
01-07-2022;1086;;;;;;2.119;;2.219;;2.179;;;2.319;0.0;0.0
01-07-2022;1032;;;;;;2.109;;2.209;;2.169;;;2.329;0.0;0.0
01-07-2022;1010;;;;;;2.099;1.759;2.199;;2.159;;;;0.0;0.0
01-07-2022;1058;;;;;1.035;2.129;;2.229;;2.189;;;2.349;0.0;0.0
01-07-2022;1051;;;;;;2.119;;2.219;;2.179;;;;0.0;0.0
01-07-2022;423;;;;;;2.129;;;;2.149;;;2.259;0.0;0.0
01-07-2022;10895;;;;;;2.119;;;;2.179;;;2.279;0.0;0.0
01-07-2022;1044;;;;;;2.099;;2.179;;2.159;;;2.319;0.0;0.0
01-07-2022;13947;;;;;;2.019;;;;2.099;;;;0.0;0.0
01-07-2022;1059;;;;;;2.119;;2.219;;2.149;2.249;;;0.0;0.0
01-07-2022;997;;;;;;2.059;1.552;2.119;;2.109;;;2.269;0.0;0.0
01-07-2022;1038;;;;;;2.109;;2.169;;2.159;;;2.319;0.0;0.0
01-07-2022;10964;;;;;;2.06;1.65;;;2.1;;;;0.0;0.0
01-07-2022;8506;;;;;;2.059;;2.119;;2.109;;;2.269;0.0;0.0
01-07-2022;8505;;;;;;2.059;;2.119;;2.109;;;2.269;0.0;0.0
01-07-2022;10049;;;;;1.099;2.059;;2.109;;2.139;;;2.279;0.0;0.0
01-07-2022;1045;;;;;;2.099;1.725;;;2.199;;;2.329;0.0;0.0
01-07-2022;14771;;;;;;2.119;;2.179;;2.209;;;;0.0;0.0
01-07-2022;8363;;;;;1.098;2.028;;2.108;;2.098;;;2.218;0.0;0.0
01-07-2022;1062;;;;;;2.008;1.599;2.109;;2.058;;;2.239;0.0;0.0
01-07-2022;1068;;;;;;2.109;;2.189;;2.159;2.239;;;0.0;0.0
01-07-2022;13158;;;;;1.049;2.129;;2.199;;2.159;;;2.289;0.0;0.0
01-07-2022;999;;;;;1.045;2.035;1.605;2.105;;2.105;;;2.245;0.0;0.0
01-07-2022;8063;;;;;;2.059;1.66;;;2.109;;;;0.0;0.0
01-07-2022;14053;;;;;;2.059;;;;2.109;;;;0.0;0.0
01-07-2022;8145;;;;;;2.129;;2.199;;2.179;;;2.329;0.0;0.0
01-07-2022;7960;;;;;;2.119;;2.189;;2.169;;;2.319;0.0;0.0
01-07-2022;1005;;;;;;2.109;;2.205;;2.149;;;2.281;0.0;0.0
01-07-2022;1013;;;;;1.099;2.149;;2.199;;2.169;;;2.339;0.0;0.0
01-07-2022;1041;;;;;;2.109;;2.159;;2.159;;;;0.0;0.0
01-07-2022;9225;;;;;;2.089;;;;2.129;;;2.249;0.0;0.0
01-07-2022;996;;;;;;2.06;1.62;2.16;;2.11;;;2.26;0.0;0.0
01-07-2022;1094;;;;;;2.139;;2.219;;2.174;;;;0.0;0.0
01-07-2022;1040;;;;;;2.109;;2.169;;2.149;;;2.309;0.0;0.0
01-07-2022;11073;;;;;;2.139;1.799;;;2.209;;;2.279;0.0;0.0
01-07-2022;1012;;;;;;2.149;;2.199;;2.169;;;2.339;0.0;0.0
01-07-2022;1081;;;;;;2.099;;2.159;;2.149;;;2.269;0.0;0.0
01-07-2022;11743;;;;;;2.139;;;;2.198;;;2.334;0.0;0.0
01-07-2022;1092;;;;;;2.089;1.569;;;2.199;;;2.259;0.0;0.0
01-07-2022;1017;;;;;;2.189;;2.269;;2.239;;;2.349;0.0;0.0
01-07-2022;10858;;;;;;2.159;;2.249;;2.179;;;2.309;0.0;0.0
01-07-2022;11069;;;;;;2.12;;;;2.16;;;2.3;0.0;0.0
01-07-2022;12894;;;;;;1.999;;;;2.059;;;;0.0;0.0
01-07-2022;994;;;;;;2.009;;2.069;;2.059;;;2.059;0.0;0.0
01-07-2022;14048;;;;;;2.099;;2.179;;2.159;;;2.299;0.0;0.0
01-07-2022;1001;;;;;;2.099;1.759;2.199;;2.179;;;;0.0;0.0
01-07-2022;1000;;;;;;2.059;1.552;2.119;;2.109;;;2.269;0.0;0.0
01-07-2022;1053;;;;;;2.099;;;;2.179;;;;0.0;0.0
01-07-2022;420;;;;;0.999;2.109;;2.139;;2.169;;;;0.0;0.0
01-07-2022;1063;;;;;;2.008;;2.109;;2.058;;;2.239;0.0;0.0
01-07-2022;11930;;;;;;2.019;;2.079;;2.069;;;2.189;0.0;0.0
01-07-2022;1014;;;;;1.089;2.099;;2.199;;2.179;;;2.329;0.0;0.0
01-07-2022;1043;;;;;;2.109;;2.179;;2.169;;;2.309;0.0;0.0
01-07-2022;14940;;;;;;1.969;;;;2.049;;;;0.0;0.0
01-07-2022;1025;;;;;;2.149;;2.189;;2.179;;;2.299;0.0;0.0
01-07-2022;9564;;;;;;2.009;;2.009;;2.059;;;;0.0;0.0
01-07-2022;8892;;;;;;2.159;;2.239;;2.179;;;2.329;0.0;0.0
01-07-2022;15541;;;;;1.049;2.129;1.552;2.229;;2.159;;;2.269;0.0;0.0
01-07-2022;1029;;;;;;2.019;;;;2.079;;;;0.0;0.0
01-07-2022;11239;;;;;;2.119;;2.199;;2.189;;;2.349;0.0;0.0
01-07-2022;1026;;;;;;2.149;;2.189;;2.179;;;2.299;0.0;0.0
01-07-2022;9632;;;;;;1.979;;;;2.059;;;;0.0;0.0
01-07-2022;12011;;;;;;2.114;;2.194;;2.179;;;2.319;0.0;0.0
01-07-2022;1056;;;;;;2.099;;;;2.179;;;;0.0;0.0
01-07-2022;11412;;;;;;2.129;;2.229;;2.149;2.229;;;0.0;0.0
01-07-2022;15329;;;;;;2.008;;2.109;;2.058;;;2.239;0.0;0.0
01-07-2022;8293;;;;;;2.119;;2.179;;2.159;;;2.329;0.0;0.0
01-07-2022;1042;;;;;;2.119;;2.219;;2.189;;;2.349;0.0;0.0
01-07-2022;9541;;;;;1.049;2.109;;2.154;;2.209;;;2.329;0.0;0.0
01-07-2022;1020;;;;;;2.119;;2.219;;2.179;;;2.329;0.0;0.0
01-07-2022;1074;;;;;;2.109;;2.209;;2.179;;;2.339;0.0;0.0
01-07-2022;9769;;;;;;2.071;;2.161;;2.101;;;2.241;0.0;0.0
01-07-2022;15017;;;;;;2.019;;2.099;;2.079;;;2.189;0.0;0.0
01-07-2022;15292;;;;;;1.849;;;;;;;;0.0;0.0
01-07-2022;1034;;;;;;2.119;;2.179;;2.149;;;2.309;0.0;0.0
01-07-2022;11459;;;;;;2.169;1.799;2.249;;2.259;;;2.399;0.0;0.0
01-07-2022;1037;;;;;;2.109;;2.209;;2.169;;;2.329;0.0;0.0
01-07-2022;13107;;;;;;2.099;;2.199;;2.109;;;2.249;0.0;0.0
01-07-2022;1011;;;;;;2.1;1.7;;;2.18;;;;0.0;0.0
01-07-2022;11116;;;;;;2.025;1.59;2.099;;2.109;;;2.259;0.0;0.0
01-07-2022;1093;;;;;;2.159;;2.229;;2.189;2.259;;2.329;0.0;0.0
01-07-2022;1083;;;;;;2.099;;2.199;;2.179;;;2.329;0.0;0.0
01-07-2022;1008;;;;;;2.069;1.569;2.129;;2.159;;;2.289;0.0;0.0
01-07-2022;1072;;;;;;2.119;1.759;2.229;;2.154;;;2.286;0.0;0.0
01-07-2022;1073;;;;;;2.119;1.759;2.229;;2.154;;;2.286;0.0;0.0
01-07-2022;11779;;;;;;2.149;;2.189;;2.159;;;2.309;0.0;0.0
01-07-2022;8143;;;;;;2.015;;;;2.135;;;;0.0;0.0
01-07-2022;14553;;;;;;2.058;;2.078;;2.149;;;;0.0;0.0
01-07-2022;419;;;;;;2.059;;2.119;;2.109;;;2.269;0.0;0.0
01-07-2022;1015;;;;;;2.019;;;;2.129;;;;0.0;0.0
01-07-2022;14522;;;;;;2.119;;2.189;;2.164;;;;0.0;0.0
01-07-2022;1067;;;;;;2.139;;2.239;;2.169;;;2.329;0.0;0.0
01-07-2022;13683;;;;;;2.129;;;;2.169;;;;0.0;0.0
01-07-2022;14643;;;;;;2.019;;2.049;;2.129;;;2.299;0.0;0.0
01-07-2022;12795;;;;;1.049;2.089;1.552;2.189;;2.149;;;2.299;0.0;0.0
01-07-2022;1009;;;;;;2.029;1.599;2.129;;2.129;;;2.189;0.0;0.0
01-07-2022;1006;;;;;;2.129;1.689;2.169;;2.239;;;;0.0;0.0
01-07-2022;1089;;;;;;2.129;;2.189;;2.179;;;2.329;0.0;0.0
01-07-2022;1090;;;;;;2.129;;2.189;;2.179;;;2.329;0.0;0.0
01-07-2022;11450;;;;;;2.059;1.552;;;2.109;;;;0.0;0.0
01-07-2022;12453;;;;;;2.059;;;;2.109;;;;0.0;0.0
01-07-2022;1078;;;;;;2.139;;2.219;;2.159;;;2.369;0.0;0.0
01-07-2022;9907;;;;;;2.08;1.6;;;2.1;;;;0.0;0.0
01-07-2022;12610;;;;;;2.129;;2.159;;2.185;;;;0.0;0.0
01-07-2022;15090;;;;;0.989;1.999;;2.049;;2.099;;;2.219;0.0;0.0
01-07-2022;15252;;;;;;1.999;;;;2.099;;;;0.0;0.0
01-07-2022;10035;;;;;;2.099;;2.199;;2.159;;;;0.0;0.0
01-07-2022;11698;;;;;;2.028;;2.108;;2.098;;;2.248;0.0;0.0
01-07-2022;12932;;;;;;2.099;;2.159;;2.099;;;;0.0;0.0
01-07-2022;13718;;;;;;2.109;1.639;;;2.159;;;;0.0;0.0
01-07-2022;3674;;;;;;2.099;1.659;;;2.179;;;2.479;0.0;0.0
01-07-2022;9027;;;;;;2.099;1.711;;;2.129;;;;0.0;0.0
01-07-2022;3648;;;;;;2.089;1.701;2.189;;2.129;;;2.289;0.0;0.0
01-07-2022;8967;;;;;;2.089;;;;2.129;;;;0.0;0.0
01-07-2022;12561;;;;;;2.079;;;;2.119;;;;0.0;0.0
01-07-2022;3618;;;;;;2.059;;2.119;;2.119;;;2.259;0.0;0.0
01-07-2022;12198;;;;;;2.079;;;;2.119;;;2.249;0.0;0.0
01-07-2022;12912;;;;;;2.029;;;;2.069;;;;0.0;0.0
01-07-2022;1886;;;;;;2.089;;2.179;;2.149;;;2.291;0.0;0.0
01-07-2022;3511;;;;;;2.089;;2.179;;2.149;;;2.281;0.0;0.0
01-07-2022;1946;;;;;;2.099;;;;2.134;;;2.194;0.0;0.0
01-07-2022;3537;;;;;;2.089;1.554;2.134;;2.134;;;2.254;0.0;0.0
01-07-2022;12510;;;;;;2.029;;;;2.129;;;;0.0;0.0
01-07-2022;11314;;;;;;2.089;;;;2.109;;;;0.0;0.0
01-07-2022;3463;;;;;;2.095;1.749;2.161;;2.129;;;;0.0;0.0
01-07-2022;13362;;;;;;2.089;1.734;2.189;;2.139;;;2.289;0.0;0.0
01-07-2022;9234;;;;;;;1.62;;;;;;;0.0;0.0
01-07-2022;3666;;;;;;2.129;;2.195;;2.139;;;;0.0;0.0
01-07-2022;3667;;;;;;2.095;;2.161;;2.114;;;;0.0;0.0
01-07-2022;9025;;;;;;2.089;1.649;;;2.099;;;;0.0;0.0
01-07-2022;3519;;;;;;2.079;1.699;;;2.109;;;;0.0;0.0
01-07-2022;3596;;;;;;2.109;1.639;;;2.159;;;;0.0;0.0
01-07-2022;3506;;;;;;2.089;;2.189;;2.109;;;2.241;0.0;0.0
01-07-2022;3497;;;;;;2.095;1.609;2.175;;2.149;;;;0.0;0.0
01-07-2022;9338;;;;;;2.099;1.629;;;2.179;;2.475;;0.0;0.0
01-07-2022;12233;;;;;;2.099;1.699;2.134;;2.159;;;2.249;0.0;0.0
01-07-2022;3527;;;;;;2.059;1.698;2.159;;2.129;;;2.249;0.0;0.0
01-07-2022;9848;;;;;;2.108;;2.188;;2.149;;;2.259;0.0;0.0
01-07-2022;3736;;;;;;2.155;;2.255;;2.159;2.239;;;0.0;0.0
01-07-2022;3595;;;;;1.119;2.059;;2.159;;2.129;;;2.249;0.0;0.0
01-07-2022;9868;;;;;;2.119;;2.219;;2.159;;;2.269;0.0;0.0
01-07-2022;3600;;;;;;2.069;;2.159;;2.139;;;2.281;0.0;0.0
01-07-2022;3745;;;;;;2.155;;2.255;;2.159;2.239;;;0.0;0.0
01-07-2022;14992;;;;;;2.049;;;;2.059;;;;0.0;0.0
01-07-2022;3627;;;;;;2.069;;2.169;;2.139;;;;0.0;0.0
01-07-2022;3548;;;;;;2.079;;2.169;;2.149;;;2.291;0.0;0.0
01-07-2022;3559;;;;;;2.029;1.499;;;2.119;;;;0.0;0.0
01-07-2022;9028;;;;;;2.06;1.63;;;2.08;;;;0.0;0.0
01-07-2022;13496;;;;;;2.069;;;;;;;;0.0;0.0
01-07-2022;3676;;;;;;2.059;1.674;2.109;;2.109;;;2.229;0.0;0.0
01-07-2022;11521;;;;;;2.069;1.669;;;2.099;;;;0.0;0.0
01-07-2022;3496;;;;;;2.044;;2.104;;2.094;;;;0.0;0.0
01-07-2022;3488;;;;;;2.039;;2.109;;2.109;;;2.249;0.0;0.0
01-07-2022;3493;;;;;;2.095;;2.161;;2.124;;;;0.0;0.0
01-07-2022;12356;;;;;;1.997;;;;;;;;0.0;0.0
01-07-2022;3487;;;;;;2.049;;2.109;;2.119;;;2.249;0.0;0.0
01-07-2022;3658;;;;;;2.099;;2.149;;2.119;;;2.229;0.0;0.0
01-07-2022;3735;;;;;;2.164;;2.234;;2.214;;;2.334;0.0;0.0
01-07-2022;3743;;;;;;2.164;;2.234;;2.214;;;2.334;0.0;0.0
01-07-2022;9031;;;;;;2.109;1.689;;;2.129;;;;0.0;0.0
01-07-2022;3706;;;;;;2.109;;2.195;;2.119;;;2.269;0.0;0.0
01-07-2022;13755;;;;;;2.039;;;;2.059;;;;0.0;0.0
01-07-2022;9018;;;;;;2.07;1.68;;;2.12;;;;0.0;0.0
01-07-2022;12613;;;;;;2.129;1.739;2.189;;2.179;;;;0.0;0.0
01-07-2022;3746;;;;;;2.169;;2.254;;2.219;;;2.349;0.0;0.0
01-07-2022;3737;;;;;;2.169;;2.254;;2.219;;;2.349;0.0;0.0
01-07-2022;10745;;;;;;2.139;;2.229;;2.189;;;2.321;0.0;0.0
01-07-2022;3490;;;;;;2.039;;2.109;;2.099;;;2.219;0.0;0.0
01-07-2022;3510;;;;;;2.099;;2.179;;2.099;2.179;;;0.0;0.0
01-07-2022;11011;;;;;;2.069;;2.119;;2.094;;;2.179;0.0;0.0
01-07-2022;10261;;;;;;2.099;;2.199;;2.099;2.179;;;0.0;0.0
01-07-2022;12373;;;;;;2.029;1.659;;;2.119;;;;0.0;0.0
01-07-2022;10252;;;;;1.099;2.079;;2.179;;2.139;;;2.299;0.0;0.0
01-07-2022;11185;;;;;;2.089;;2.179;;2.149;;;2.291;0.0;0.0
01-07-2022;14042;;;;;;2.019;;;;2.059;;;;0.0;0.0
01-07-2022;3538;;;;;;2.059;;2.099;;2.089;;;2.189;0.0;0.0
01-07-2022;13681;;;2.08;2.05;;;;;;;;;;0.0;0.0
01-07-2022;3509;;;;;;2.099;;2.179;;2.099;2.179;;;0.0;0.0
01-07-2022;3604;;;;;;2.119;;2.209;;2.139;;;2.281;0.0;0.0
01-07-2022;13063;;;;;;2.089;;2.179;;2.149;;;2.291;0.0;0.0
01-07-2022;9272;;;;;;;1.42;;;;;;;0.0;0.0
01-07-2022;11059;;;;;;2.119;;2.209;;2.139;;;2.281;0.0;0.0
01-07-2022;12556;;;;;;2.019;;;;2.059;;;;0.0;0.0
01-07-2022;3462;;;;;;2.069;;2.169;;2.139;;;2.299;0.0;0.0
01-07-2022;3612;;;;;;2.079;;2.159;;2.139;;;2.279;0.0;0.0
01-07-2022;12624;;;;;;2.089;;2.179;;2.149;;;2.291;0.0;0.0
01-07-2022;11585;;;;;;2.089;;2.129;;2.129;;;2.309;0.0;0.0
01-07-2022;1945;;;;;;2.069;;;;2.129;;;2.339;0.0;0.0
01-07-2022;3629;;;;;;2.095;;2.195;;2.129;2.209;;;0.0;0.0
01-07-2022;3534;;;;;;2.069;;2.169;;2.129;;;2.289;0.0;0.0
01-07-2022;3670;;;;;;2.119;;2.209;;2.139;;;2.281;0.0;0.0
01-07-2022;3477;;;;;;2.089;;2.179;;2.149;;;2.291;0.0;0.0
01-07-2022;3500;;;;;;2.049;;2.094;;2.124;;;2.264;0.0;0.0
01-07-2022;10256;;;;;;2.109;;2.199;;2.149;;;2.299;0.0;0.0
01-07-2022;3536;;;;;;2.059;;2.159;;2.119;;;2.279;0.0;0.0
01-07-2022;11210;;;;;;2.039;1.669;;;2.129;;;;0.0;0.0
01-07-2022;3704;;;;;;2.089;1.789;;;2.129;;;;0.0;0.0
01-07-2022;13227;;;;;1.04;2.059;;2.099;;2.089;;;2.189;0.0;0.0
01-07-2022;15344;;;;;;1.998;;;;1.998;;;;0.0;0.0
01-07-2022;12951;;;;;;1.998;;;;1.998;;;;0.0;0.0
01-07-2022;12838;;;;;;2.089;;;;2.129;;;;0.0;0.0
01-07-2022;3504;;;;;;2.139;1.619;;;2.159;;;;0.0;0.0
01-07-2022;3503;;;;;;2.129;;2.185;;2.164;;;2.281;0.0;0.0
01-07-2022;3677;;;;;;2.049;1.701;2.109;;2.109;;;;0.0;0.0
01-07-2022;9372;;;;;;;1.695;;;;;;;0.0;0.0
01-07-2022;11218;;;;;;2.109;1.669;;;2.119;;;2.219;0.0;0.0
01-07-2022;3662;;;;;;2.099;1.699;2.159;;2.149;;;2.299;0.0;0.0
01-07-2022;3741;;;;;;2.089;;2.169;;2.119;;;2.259;0.0;0.0
01-07-2022;9029;;;;;;2.05;1.6;;;2.119;;;;0.0;0.0
01-07-2022;11589;;;;;;2.099;1.749;2.189;;2.139;;;2.279;0.0;0.0
01-07-2022;3583;;;;;;2.079;;2.139;;2.129;;;2.249;0.0;0.0
01-07-2022;3587;;;;;;2.049;1.668;;;2.109;;;2.249;0.0;0.0
01-07-2022;9241;;;;;;;1.799;;;;;;;0.0;0.0
01-07-2022;13062;;;;;;2.049;;;;2.069;;;;0.0;0.0
01-07-2022;3501;;;;;;2.119;;2.209;;2.149;;;2.299;0.0;0.0
01-07-2022;12927;;;;;;2.11;;;;2.13;;;;0.0;0.0
01-07-2022;3486;;;;;;2.109;;;;2.149;;;;0.0;0.0
01-07-2022;15483;;;;;;2.039;;;;;;;;0.0;0.0
01-07-2022;3638;;;;;;2.099;1.689;;;;;;;0.0;0.0
01-07-2022;3637;;;;;;2.099;;2.159;;2.109;;;;0.0;0.0
01-07-2022;14492;;;;;;2.029;1.659;;;2.129;;;;0.0;0.0
01-07-2022;3464;;;;;;2.069;1.664;2.129;;2.109;;;2.239;0.0;0.0
01-07-2022;3499;;;;;;2.064;1.649;2.134;;2.114;;;;0.0;0.0
01-07-2022;3498;;;;;;2.064;;;;2.114;;;;0.0;0.0
01-07-2022;3491;;;;;;2.109;;2.175;;2.119;;;;0.0;0.0
01-07-2022;12064;;;;;;2.089;1.679;2.169;;2.109;;;2.279;0.0;0.0
01-07-2022;12114;;;;;;2.029;;;;2.079;;;;0.0;0.0
01-07-2022;15421;;;;;;2.172;;;;;;;;0.0;0.0
01-07-2022;14535;;;;;;2.081;;;;;;;;0.0;0.0
01-07-2022;3494;;;;;;2.059;;2.119;;2.109;;;;0.0;0.0
01-07-2022;3508;;;;;;2.119;;2.189;;2.099;;;;0.0;0.0
01-07-2022;12524;;;;;;2.029;;;;2.019;;;;0.0;0.0
01-07-2022;1956;;;;;;2.099;;2.139;;2.099;;;2.229;0.0;0.0
01-07-2022;10260;;;;;;2.095;;2.161;;2.089;2.149;;;0.0;0.0
01-07-2022;11776;;;;;;2.107;1.639;2.177;;2.107;;;2.229;0.0;0.0
01-07-2022;3505;;;;;;2.099;;2.179;;2.099;2.179;;2.231;0.0;0.0
01-07-2022;14702;;;;;;1.989;;;;1.977;;;;0.0;0.0
01-07-2022;14051;;;;;;2.133;;;;2.14;;;;0.0;0.0
01-07-2022;12808;;;;;;2.029;1.659;;;2.079;;;;0.0;0.0
01-07-2022;3480;;;;;;2.054;;2.124;;2.124;;;2.264;0.0;0.0
01-07-2022;15274;;;;;;2.077;;;;2.118;;;;0.0;0.0
01-07-2022;15136;;;;;;1.985;;;;1.973;;;;0.0;0.0
01-07-2022;13976;;;;;;2.068;;;;2.088;;;;0.0;0.0
01-07-2022;1965;;;;;;2.049;;2.149;;2.119;;;;0.0;0.0
01-07-2022;11896;;;;;1.089;2.129;1.659;2.169;;2.179;;;2.359;0.0;0.0
01-07-2022;3461;;;;;;2.119;1.759;2.179;;2.159;;;2.389;0.0;0.0
01-07-2022;3698;;;;;;2.049;;2.109;;2.109;;;2.249;0.0;0.0
01-07-2022;9032;;;;;;2.059;1.549;;;2.119;;;;0.0;0.0
01-07-2022;3532;;;;;;2.119;;;;2.149;;;2.291;0.0;0.0
01-07-2022;3645;;;;;;2.075;1.719;2.175;;2.099;;;2.231;0.0;0.0
